0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:18:45 -0500] "GET /solr/img/ico/arrow-circle.png HTTP/1.1" 200 802
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:18:45 -0500] "GET /solr/img/ico/property.png HTTP/1.1" 200 769
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:18:45 -0500] "GET /solr/img/lucene-ico.png HTTP/1.1" 200 1508
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:18:45 -0500] "GET /solr/img/ico/processor.png HTTP/1.1" 200 635
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:18:45 -0500] "GET /solr/img/ico/terminal.png HTTP/1.1" 200 492
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:18:45 -0500] "GET /solr/img/ico/clock-select.png HTTP/1.1" 200 741
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:18:45 -0500] "GET /solr/img/solr-ico.png HTTP/1.1" 200 1146
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/ HTTP/1.1" 200 5892
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/css/styles/dataimport.css?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/css/styles/analysis.css?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/css/styles/cores.css?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/css/styles/common.css?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/css/styles/cloud.css?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/css/styles/dashboard.css?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/css/styles/java-properties.css?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/css/styles/logging.css?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/css/styles/files.css?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/css/styles/index.css?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/css/styles/plugins.css?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/css/styles/menu.css?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/css/styles/replication.css?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/css/styles/schema-browser.css?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/css/styles/documents.css?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/css/styles/query.css?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/css/chosen.css?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/css/styles/threads.css?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/require.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/main.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/lib/order.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/lib/console.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/lib/jquery.cookie.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/lib/jquery.form.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/lib/jquery.jstree.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/lib/jquery.sammy.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/lib/jquery.timeago.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/lib/jquery.ajaxfileupload.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/lib/jquery.blockUI.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/lib/highlight.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/lib/linker.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/lib/ZeroClipboard.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/lib/d3.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/lib/chosen.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/scripts/app.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/scripts/analysis.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/scripts/cloud.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/scripts/cores.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/scripts/documents.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/scripts/dataimport.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/scripts/dashboard.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/scripts/files.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/scripts/index.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/scripts/logging.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/scripts/java-properties.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/scripts/ping.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/scripts/plugins.js?_=4.8.1 HTTP/1.1" 304 -
